cd11c FITC	CD45 PE	F4/80 PeCy7	cd11b PB	MHCII APC	Ly6G APC cy7	PI
D	D	D	D	D	D	D
Q	Q	Q	Q	Q	Q	Q
28276.6	8116.38	17393.7	13149.1	3039.23	412.256	52445.1
1839.95	913.309	527.459	1629.06	732.67	0	1844.63
115.772	0	277.61	134.808	219.441	0	0
453.409	290.025	0	376.07	284.422	65.7321	1363.04
7123	2539.39	1454.54	4194.62	27674.9	1.27818	4050.39
1174.93	247.36	675.522	432.138	192.057	6.37331	747.128
2301	388.103	2537.18	1205.82	227.655	1546.1	6498.14
3293.25	1014.25	1731.73	1477.63	294.567	49.8554	5052.97
6503.7	3122.78	1486.63	2987.18	802.526	303.881	4483.86
2939.57	709.222	1224.01	1657.58	491.33	93.8075	3795.48
22.9846	882.635	29096.6	0	91.96	0	115639
2910.94	699.358	2164.62	2001.02	95.3497	0	6797.84
11.2237	0	230.562	0	66.5369	25.5728	185.262
101.467	0	935.962	8.0251	295.834	0	1599.26
0	0	0	22.7437	0	0.531232	0
339.121	639.076	612.024	1096.17	282.269	260.433	3957.85
0	0	26.5182	0	79.2304	31.9762	0
1605.25	1179.68	6554.58	772.654	15.9865	26.5486	28139.5
0	0	390.826	35.6481	0	23.1101	0
972.025	201.683	190.346	614.319	421.756	14.4775	38.9215
2429.79	1073.73	1863.88	695.362	243.684	1148.45	5285.2
71.36	0	0	0	0	4.17046	0
9200.99	2439.02	1497.71	3320.21	542.064	53.623	3223.45
0	116.978	0	29.597	105.545	11.1394	0
2256.1	485.702	1214.67	1060.39	163.689	414.407	2862.1
818.968	0	348.463	271.594	0	25.3646	262.226
3206.89	1730.13	41138.4	2789.38	1273.2	612.159	139906
6883.5	1831.75	588.197	2133.12	456.04	86.3661	1016.19
0	146.175	0	45.7305	13.3761	4.97132	0
14428.8	6097.83	54054.8	11738.9	1724.11	806.567	197560
305.163	232.475	0	345.037	3355.26	0	941.948
973.69	731.843	49.2278	168.342	121.224	0	746.65
574.993	1293.05	28483.7	399.978	161.232	774.322	114186
3140.09	825.031	317.547	936.731	0	85.6687	0
1795.65	193.631	1700.94	1295.95	587.068	976.908	2846.47
0	30.3148	0	79.532	0	81.3269	249.12
5192.7	1494.5	4192.5	2760.59	562.887	932.544	10621.1
4320.53	1324.57	2661.12	2570.23	296.283	1627.57	7210.07
2621.94	701.999	1636.15	1110.13	242.679	0	5119.31
300.209	930.712	65593.2	376.646	36.7726	504.372	249437
123.095	332.247	34555.6	25.7062	22.2456	1098.65	130623
19660.2	10489.1	70214.6	13483	2797.21	1132.73	244995
2541.95	2511.97	31388.3	1095.53	451.277	101.99	120057
1266.99	594.45	571.025	850.1	301.113	202.148	1621.1
0	0	153.072	64.7683	0	38.0469	0
6848.65	1558.41	588.351	2203.6	273.434	33.3486	567.514
497.728	215.252	96.1178	224.692	0	0	1287.98
12.714	456.224	30092.1	0	0	121.642	112360
3196.84	1118.43	2812.95	1833.8	647.627	309.062	7164.77
3323.61	996.291	0	1557.38	281.086	49.089	13.0472
771.207	102.884	1016.85	457.359	207.362	3.554	2116.48
17935.7	5194.64	1650.47	4961.77	1660.77	193.544	3119.64
6066.22	2009.36	22428.2	2561.43	663.402	761.92	78484.8
288.886	1162.26	23197.4	325.308	179.294	38.4732	88415.2
1580.95	1127.05	74279.4	1171.68	471.283	461.55	247652
778.469	535.072	427.622	502.918	0	0	2211.12
0	3.6403	0	0	0	14.1335	0
6.32125	107.611	0	0	82.2409	130.535	528.662
7186.11	3552.42	15096.1	5016.2	1424.34	773.756	50754.9
1796.09	945.966	27945.7	669.812	936.087	838.004	102955
14755.1	9764.22	72412.3	10219.2	1806.36	519.901	245078
0	0	0	4.87389	150.331	13.9344	0
0	0	93.2735	0	97.925	23.3975	31.5269
167.249	0	0	173.125	1217.89	0	38.3361
162.588	276.952	32943	53.6983	122.895	417.024	119072
2049.4	550.225	2824.55	803.864	121.81	206.375	8113.19
1057.91	375.802	208.19	537.456	92.7874	0	613.552
6852.63	1879.25	5361.09	5616.5	849.425	2606.08	13858.8
169.42	0	96.1474	41.4378	40.2246	70.2094	40.5717
116.201	626.284	27787.4	73.7724	0	244.27	100034
4155.95	1142.98	618.255	1162.31	482.655	136.915	1999.2
5237.62	1181.15	426.991	1677.48	443.555	99.5529	1359.77
0	8.64133	242.882	63.728	271.455	44.6416	95.1822
218.531	189.651	0	96.6746	89.2934	55.3032	0
225.917	0	643.99	99.2263	68.2734	23.3911	32.2466
1467.84	718.268	1448.27	932.429	373.433	2.74866	4234.25
1214.45	329.466	56.0426	168.568	146.253	0	569.027
0	0	0	12.1845	40.6512	16.9894	0
1443.9	1232.01	27664.9	1429.68	537.836	441.622	89616.6
58.8916	0	0	0	44.7679	0	0
169.933	239.417	278.412	312.52	40.6194	698.091	1559.88
279.828	372.098	34323.5	129.239	129.611	1008.91	123336
4628.7	1235.37	762.849	1868.35	594.282	75.6687	1774.69
314.133	237.925	28352.2	0	0	166.292	101140
1653.36	666.977	202.005	863.131	159.07	0	1695.46
1012.81	596.464	0	412.436	10.149	0	1296.01
1132.04	553.243	479.343	813.037	0	0	0
1169.7	588.467	30284.1	1594.08	249.44	344.576	107088
0	0	250.229	16.988	47.6741	0	0
0	0	1313.26	0	0	16.0741	3797.66
0	0	23.7075	10.6914	20.0919	0	0
258.908	0	1576.7	181.305	350.324	127.735	0
2198.66	753.007	1499.17	866.825	0	167.7	7973.44
287.819	649.187	31836.5	263.878	20.7678	171.924	121127
165.283	0	466.885	70.6533	217.597	0	0
1891.61	548.511	22.6747	402.11	47.8689	39.0502	1039.16
1392.79	396.613	1150.67	429.101	0	48.965	2052.38
0	174.926	162.849	65.7327	354.245	0	573.958
2506.57	1601.98	36128.4	2669.16	357.224	1545.61	130825
0	136.548	0	162.398	135.324	0	0
1193.19	256.347	353.98	156.738	0	0	1679.71
2111.1	601.553	373.124	844.347	230.94	116.546	2055.24
211.11	284.658	261.095	519.565	20.8344	104.721	2187.21
2800.44	1224.71	906.571	1202.95	256.487	57.9451	3414.2
2095.65	709.421	1222.24	1649.98	199.3	251.033	3204.59
700.679	0	36280.6	129.194	385.453	42.0837	123835
2747.96	1073.32	537.044	1448.71	388.41	275.045	4064.02
264.256	142.289	0	175.155	0	37.0868	410.355
0	75.5573	131.449	9.70287	0	2.87709	143.72
482.68	523.025	0	251.336	107.533	24.3459	883.576
457.843	0	36424.2	577.106	216.103	2032.44	126183
3553.83	118327	259142	3622.46	4090.11	3935.66	184330
0	0	0	169.689	78.5771	0	242.465
303.523	388.893	751.614	574.574	207.51	0	2664.35
0	0	196.75	73.9489	133.734	18.2145	0
1230.76	0	871.88	556.824	97.259	115.129	1611.69
173.916	0	66.9154	279.1	0	34.9029	187.125
0	175.328	0	0	0	36.1902	0
4013.52	1826.04	31515.1	949.955	459.858	1728.39	124695
124.415	116.82	0	123.617	299.82	86.7084	0
1411.96	213.771	1197.87	551.655	505.221	165.255	2927.56
6218.19	1417.56	7451.53	4214.39	1233.46	1010.93	17744.5
1080.49	357.171	551.416	522.003	5.3838	0	2311.75
1042.04	317.293	593.241	885.509	184.503	50.8284	2228.66
3145	1325.95	71325.4	2834.97	1436.64	1244.28	237777
722.72	195.966	581.661	250.494	113.645	61.8587	2090.09
4261.98	1373.92	3207.28	1097.01	406.949	871.973	7111.95
0	186.224	0	0	99.6699	0	0
3907.61	1020.21	45970.5	2459.19	662.437	342.665	157653
251.587	295.829	32509.5	208.23	0	1256.15	123173
3755.16	1486.15	4234.86	3289.52	651.353	227.686	10725.1
12609.9	3766.29	37569.1	4318.46	1212.51	2314.61	130197
154.198	0	453.658	65.0061	0	0	0
71.9142	50.9843	45.0598	263.314	419.685	0	424.697
1527.49	202.107	1910.91	1089.14	463.696	55.2063	1624.06
7394.79	2015.27	4954.47	3474.95	1353.04	249.307	14868.7
258.093	179.588	199.061	172.096	0	0	292.888
0	41.0671	219.067	17.9682	0	0	0
0	0	86.5025	37.8801	0	38.4577	40.6521
0	0	0	0	87.9217	0	164.915
13439.5	9639.98	62290.7	8329.99	3097.19	980.732	242852
1699.7	1423.02	28716.9	781.853	313.508	354.865	111518
114.632	0	102.304	0	0	25.575	0
0	30.0788	0	0	116.542	0	0
11319.3	7287.69	68481.4	7350.72	1769.47	420.835	246642
79.3685	97.3011	70.6774	101.751	0	0	700.539
0	0	0	0	134.168	20.2941	0
1601.85	248.422	994.614	723.761	236.365	156.191	2743.96
73.7743	125.031	0	29.0587	0	0	33.0657
355.79	566.609	31886	128.474	314.923	133.599	121974
361.421	121.303	170.227	222.395	139.442	95.6462	350.549
2972.77	1386.28	3651.75	3058.93	251.823	696.564	11153.1
4019.88	1276	2615.92	774.545	194.028	342.281	10274.5
39.4288	55.1689	0	89.275	0	71.334	439.134
183.604	21.2246	0	61.7545	0	0	0
32.7643	60221.4	2595.26	41650.8	1832.3	18582.9	316.251
178.713	799.06	27207.7	0	310.683	108.598	102044
25.799	89.9851	0	63.6301	38.9691	0	0
807.83	193.164	513.837	771.854	0	3201.64	486.833
596.171	802.557	6493.74	914.45	0	0	25602.1
2971.58	698.904	117.243	816.2	249.13	0	614.201
0	0	138.226	0	0	0	0
1002.26	211.545	1722.07	371.005	0	0	3547.58
8393.16	2254.99	1325.88	5465.57	815.657	52.6641	4279.29
360.5	292.272	0	125.164	11.391	48.4646	481.309
1272.46	305.546	687.457	447.853	12.5391	61.7107	3261.11
1067.16	458.546	1291.42	873.982	439.01	270.567	941.93
0	0	26.0235	0	0	0	0
895.717	527.031	535.22	588.451	0	68.5697	2313.28
0	14.4909	0	31.0583	25.9944	0	0
75.7037	0	339.779	118.712	47.5619	65.6646	0
0	43.437	0	0	189.923	30.2736	278.703
0	40.5473	0	0	0	58.7547	0
952.764	347.565	958.509	569.081	267.33	103.635	3826.53
610.984	356.677	498.332	392.412	0	97.7571	1400.16
2154.7	1062.82	1532.8	1379.55	64.4368	3.27147	5925.4
1969.12	505.461	311.763	904.539	85.5471	0	1004.47
92.1653	73.9696	0	13.9587	0	0	0
37.2012	0	200.299	0	158.537	0	237.267
0	0	94.8982	41.4085	205.351	0	59.2419
2754.04	1097.06	2610.46	1347.66	130.839	85.5506	12061.4
5124.44	1300.67	1073.54	1103.24	420.541	31.3346	5781.07
51.9702	135.59	193.686	157.439	0	9.76227	0
3141.27	817.236	722.8	947.03	469.76	41.6213	1136.14
13.4581	230.802	110.334	175.465	408.062	65.5211	1372.06
72.3727	0	437.885	69.9508	223.818	0	1479.94
5116.26	1856.54	4634.44	6313.76	3616.34	23272.3	9326.49
0	0	139.831	0	0	0	0
16487.2	6421.73	33618.5	5194.99	1618.3	812.94	122519
0	0	143.446	0	0	8.56272	227.776
1695.49	628.034	315.679	784.941	250.279	0	551.495
125.165	552.176	34380	0	50.8589	0	127846
95.2235	26.5599	156.223	174.692	17.4731	0	91.57
0	0	0	0	220.895	0	0
207.762	434.264	29319.4	0	0	943.843	116818
0	38.3402	103.576	17.6126	0	19.6165	0
0	16.7132	0	0	147.121	0	0
0	109.058	0	0	0	6.62945	337.389
2160.6	702.282	559.052	699.613	0	164.717	1615.17
520.732	145.165	129.969	413.499	171.954	0	290.38
2203.43	2212.44	2471.89	4772.78	7206.47	168.096	5269.44
3038.93	1681.13	4535.41	1873.85	745.292	716.071	17646
0	85.9633	98.6977	0	0	0	0
627.997	141.233	6453.66	469.255	323.64	0	21071.5
1132.47	467.595	32.6838	712.645	71.6025	108.635	117.036
226.038	161.307	5265.67	23.5777	317.257	79.5889	18240.4
684.383	1248.41	33639.1	630.924	421.065	123.71	128473
61.8447	47.4358	0	159.751	43.4116	0	0
671.476	485.915	757.517	820.22	223.594	149.791	732.56
272.085	54.8398	539.337	92.0534	160.164	16.2723	0
74.0714	308.019	0	0	0	0	0
0	0	369.775	0	36.1437	0	173.117
641.814	441.669	483.144	430.672	701.213	114.043	3454.39
473.893	389.427	171.788	355.296	251.688	14.7707	1058.44
731.885	90.1373	1131.9	125.179	0	0	3279.88
1488.01	545.904	168.402	439.712	131.133	1071.14	1749.26
4310.9	1740.46	2293.71	1133.36	262.654	224.255	8805.92
720.275	0	118295	434.498	614.897	558.4	239654
89.9694	90.953	233.984	139.351	228.138	0	302.439
10.8645	94.7974	0	136.453	0	0	0
3781.54	1288.84	2963.96	3496.29	277.903	3070.44	6755.25
423.278	261.532	359.438	284.345	317.914	2.55802	0
15711.4	5015.38	4020.82	5375.76	1300.21	71.8899	10696.3
868.171	199.816	428.33	207.154	127.529	241.806	1961.08
7.39476	72.0847	83.0406	701.544	0	0	782.538
0	0	0	0	48.0756	0	0
4949.66	1724.92	27611.3	2281.75	1161.07	777.73	100165
2540.28	946.659	1855.18	2534.84	404.718	1606.38	5900.41
153.919	203.084	29610.3	109.418	206.353	434.801	117211
118.507	0	32115.6	0.467448	2.22679	165.795	114202
246.746	0	35504.7	37.9883	0	159.983	127424
316.779	995.013	26273.8	20.2773	0	400.157	108324
991.059	356.163	390.779	245.458	0	57.8827	1833.69
1068.36	239.002	114.689	623.089	98.9595	0	506.55
529.886	1376.23	71905.9	268.261	230.533	410.565	248116
151.695	0	0	40.9568	0	61.2985	67.0161
869.8	192.014	573.708	185.68	35.0609	29.8521	747.994
225.584	267.057	2423.61	379.127	8.9067	68.1814	5872.23
167.533	0	651.776	241.089	158.665	0	62.36
610.098	31281.8	3900.91	5546.76	86815.4	348.578	3951.57
0	0	65.4518	0	107.827	14.5322	0
1039.91	187.665	989.325	893.184	217.606	16.3725	1260.46
14084.9	9299.49	68114.8	7149.71	2100.84	707.66	246068
2169.08	497.868	994.829	758.15	163.216	4.92883	4150.5
0	0	0	0	0	21.7093	0
311.34	355.207	193.81	466.497	0	68.4146	615.953
1944.52	959.703	1185.21	517.049	238.12	75.6083	7406.41
2353.32	1671.07	6545.27	2984.71	406.055	232.215	25284.4
13404.7	5762.98	15734.3	3903.15	1864.34	27.876	67598.1
6954.16	3026.91	35203.9	4887.32	1136.29	1459.29	128584
82.8564	853.739	29522.2	115.037	172.107	376.911	117504
0	0	106.521	0	0	0	0
0	0	0	125.189	3.4774	4.03656	0
1230.77	377.753	1600.45	742.115	78.5514	0	3338.33
530.652	153.393	153.119	301.222	153.998	37.5621	363.482
2351.98	576.088	3008.21	1645.06	257.286	601.108	5007.77
2490.55	326.055	3033.84	1235.35	357.006	578.921	5628.66
8795.3	3128.75	5608.81	5286.34	1490.66	1939.64	22395.6
208.219	138.87	0	55.7268	82.7342	8.01149	449.615
7346.53	1962.49	5824.88	4579.74	748.843	814.604	13193.9
0	0	0	24.7168	0	0	0
0	0	0	34.6698	167.385	0	0
62.3151	0	576.92	260.63	0	52.2356	712.197
1431.51	338.687	1664.43	625.986	191.738	241.588	5660.21
825.987	672.432	31514.8	280.201	33.2351	280.538	124489
130.067	0	29313.2	82.6789	162.015	25.2853	113041
345.015	139.792	106.273	73.42	78.5089	0	0
45.597	0	0	15.3696	0	0	0
71.2655	21.3392	45.0884	35.7838	0	0	0
238.766	0	0	0	117.072	0	0
262.304	885.957	21902.2	17.9678	0	56.3493	91144.1
0	0	0	73.1203	0	0	0
0	0	0	18.6275	28.1453	53.9772	0
234.407	2.78827	30.5131	182.043	118.106	0	241.849
0	0	0	0	129.605	0	0
50.7563	0	293.496	198.026	171.423	0	263.805
1072.63	370.301	0	994.367	125.712	30.4915	325.803
977.058	196.651	730.778	214.638	0	20.0636	858.726
7698.25	1848.35	7022.12	4599.36	729.189	1263.53	12843.9
9025.14	3348.56	34778.2	5003.83	1064.29	2026.88	121468
769.174	859.822	25587.6	513.355	480.226	227.329	103748
995.796	322.291	492.598	411.031	20.9144	86.517	2907.91
0	0	153.642	0	0	188.106	161.708
5291.61	3646.7	57195.4	3267.42	692.621	634.547	213967
1455.3	571.846	637.904	825.969	218.526	182.229	2328.87
71.1865	1259.22	54992.4	61.5753	389.46	60.0954	206362
424.862	139.203	796.041	561.845	151.515	78.9788	588.623
488.732	78229.3	2336.97	44094.9	6672.82	9984.78	2451.22
757.896	393.559	596.803	392.972	134.66	52.471	1810.17
1658.69	700.117	1621.85	2277	1545.5	5748.56	3750.29
130.908	58.0732	146.417	151.193	223.216	0	0
130.438	67446.1	755.368	83.1915	3487.57	0	1842.02
0	32.8691	0	0	47.8789	0	0
268.463	0	34295.2	96.8446	210.293	515.116	116444
11.8598	0	216.768	6.95503	0	49.9579	0
602.997	85.8097	109.978	334.872	99.6349	0	285.033
62.8431	0	0	2.01395	141.606	0	81.2835
0	86.2095	1306.54	174.587	8.08128	0	4417.32
91.9235	184.629	223.534	163.68	100.952	33.0553	137.624
307.463	53.9224	781.862	137.02	31.1856	18.1343	1218.38
1560.19	1039.9	4917.68	622.715	167.497	100.628	19245.9
0	341.063	254.591	121.032	90.7715	2.03374	0
0	0	8.77059	62.1954	55.1961	0	0
242.455	4.1328	29592.5	21.182	63.3946	109.02	112113
797.567	274.687	2391.41	200.05	0	0	5927.08
0	0	230.415	33.0409	0	52.1535	0
714.277	51.1716	30869.6	645.009	137.024	457.66	111318
1718.02	512.189	48.4493	406.905	27.7967	78.4936	699.906
1693.42	711.183	945.143	612.433	0	7.5238	4583.34
218.716	1141.79	21332.9	148.49	98.4154	189.974	81364.1
0	0	196.787	0	175.779	0	0
1957.25	1014.52	6905	1370.65	535.849	327.615	20912.7
1131.58	907.932	17083.4	461.765	0	3.96448	62502.7
1575.83	819.901	309.22	746.177	211.636	0	3488.06
157.288	1376.31	19324.3	151.299	292.354	73.7593	74453.6
781.627	535.377	15369.1	605.739	289.353	257.3	47874
0	73.1208	0	4.81999	158.165	38.0662	0
1249.68	619.976	410.861	1244.39	288.282	193.651	3047.85
9471.87	2324.35	2230.45	5062.03	8783.19	0	6048.98
0	27.2947	0	19.3037	200.173	78.7919	765.583
5094.25	2829.73	8512.25	2482.06	478.219	167.224	35534
162.447	181.988	567.877	577.212	374.217	0	1080.65
468.914	29.8926	124.075	162.196	177.554	0	0
0	15.5282	335.963	20.8331	11.4812	0	0
785.148	121.373	1236.68	533.446	358.381	205.056	2033.93
1632.91	2941.07	62509.7	1157.36	573.851	339.829	232101
0	101.635	0	22.6622	277.49	0	41.1965
672.22	254.695	10148.6	204.995	190.63	1.54038	34795.9
0	26.9981	0	4.61112	149.107	0	41.6256
0	174.924	0	73.9224	0	27.5477	0
673.168	175.298	208.114	289.278	133.676	0	839.904
1566.86	937.171	36786.3	1017.53	235.19	271.046	131514
0	71.3866	0	22.5011	63.4867	0	39.479
124.459	808.693	27328.2	259.54	0	285.31	110038
63.4375	0	536.311	104.506	92.0052	0	0
15379	8330.57	76413.6	8433.22	1979.74	979.352	244638
199.421	168.126	0	144.595	14.692	0	619.73
87.2357	63.4453	0	60.5959	102.131	0	0
0	53.6482	0	4.18052	0	0	0
1177.3	362.941	575.085	362.69	0	0	1926.92
12297.9	3708.89	8455.34	7443.42	1856.45	2201.05	22188.9
0	0	58.6732	115.123	6.29846	0	111.399
3341.04	897.476	567.128	1200.07	236.538	5.6827	1130.48
0	0	0	0	140.365	116.603	0
3786.18	1079.46	713.255	1402.72	93.9106	6.7862	2195.77
1982.58	1089.6	4071.86	1253.01	148.414	116.925	16863.4
0	7.02323	0	5.65306	125.005	59.2248	0
22.1087	226.394	0	0	37.1385	31.1545	0
436.04	0	510.495	231.194	79.9885	0	764.474
676.183	191.464	112.187	163.187	0	24.3291	366.743
0	0	7.09657	0	0	54.5349	0
1274.56	279.393	1111.18	726.293	0	34.438	3345.54
558.509	364.525	31622.9	166.327	0	0	115146
33.1729	0	0	32.9795	75.448	41.9539	0
63.9831	83.674	0	0	0	56.4629	172.249
0	118.932	0	0	138.883	116.673	94.7206
0	0	294.488	129.199	187.673	0	0
962.41	370.652	251.22	466.993	0	47.9186	752.134
625.953	767.827	1781.52	1349.84	1118.28	102.141	5516.61
238.782	144.551	50.1032	99.6726	0	0	0
1014.52	916.178	2616.31	1697.51	0	125.032	11514.9
67.9104	63.2509	0	161.502	436.835	57.1688	330.46
0	110.841	35.155	44.1528	0	0	281.389
0	0	322.869	98.3845	3.90288	0	322.54
50.9943	107.277	0	21.427	0	0	316.623
0	0	69.7632	0	0	0	0
587.875	446.225	35437.6	336.488	2433.53	66.2243	132517
697.99	69.944	727.149	418.928	207.717	182.737	531.943
1792.6	696.304	30208.9	422.625	220.891	535.618	116725
201.951	0	402.016	31.2538	148.371	80.5266	0
36.5451	137.836	0	41.0982	0	0	0
954.887	110.613	30506.5	274.927	41.3441	70.8568	108993
36291.7	9848.07	7007.84	10957.1	2698.96	676.749	18508.6
5467.47	1973.58	3600.01	2856.53	662.139	1690.88	12880.1
2643.31	1214.09	1762.2	1658.03	430.732	217.056	3220.87
1399.73	674.451	1497.02	655.824	86.2354	37.9469	8163.08
43.7612	0	385.776	58.0239	0	54.7424	0
10457.5	4279.64	38806.3	6731.16	944.014	3760.13	141397
0	164.975	0	0	31.2709	0	247.845
10593	4313.5	34259.2	6038.24	2616.53	1125.82	124786
3932.11	1580.36	2403.75	3309.6	354.38	297.644	8425.79
3638.11	1394.33	2470.43	2980.15	784.716	815.718	7495.02
12402.8	3265.44	2087.79	4191.11	617.622	92.7718	5393.06
1028.76	167.897	444.233	407.694	5.61663	43.836	565.532
0	0	0	0	90.9173	25.8269	0
1073.04	311.202	351.83	450.33	0	0	448.269
742.249	563.494	372.584	646.671	407.692	94.9385	1712.58
0	72.9181	0	0	74.9039	0	0
1760.14	487.323	1148.61	918.764	254.321	369.547	3505.2
139.233	0	228.36	0	15.5483	0	239.824
0	0	587.102	28.8439	91.5346	0	0
108.729	0	63.5389	0	0	0	0
5671.55	2313.75	5779.95	4255.63	4727.85	0	22582.1
0	0	0	0	38.483	0	0
0	0	136.686	18.147	0	0	0
835.11	313.504	84.0853	626.15	997.797	10.5035	0
2027.31	666.843	117.274	952.936	123.206	21.5093	404.158
2142.58	1204.2	783.12	1055.9	3143.25	37.0673	3425.25
89.0371	714.76	31999.5	96.8118	0	113.179	124324
1075.8	366.695	414.669	398.522	0	153.914	1847.15
13772.3	3608.15	1868.38	3499.32	938.004	354.214	4935.84
2499.36	1117.06	2374.95	1677.01	264.604	110.764	7040.48
0	24.0248	0	20.6198	57.2357	0	0
0	141.236	0	70.4423	0	14.5157	10.7385
731.317	450.234	505.919	314.076	0.0392407	67.1982	1309.47
1109	955.529	12379.4	631.59	68.3148	28.9892	44500.4
719.519	0	1562.31	146.16	24.3699	0	2453.55
981.908	650.536	1241.36	309.117	146.993	0	5388.29
194.541	27.5211	505.484	71.8349	55.3158	0	1123.32
847.313	145.947	0	84.4166	189.757	0	222.396
1563.54	609.262	1448.08	651.878	0	204.328	4673.53
2924.48	1960.47	33168.8	1365.12	788.542	867.339	129366
3088.86	686.104	4474.84	1756.11	291.121	1805.62	7480.65
214.649	310.261	9486.25	165.254	82.4779	30.4235	36364.3
0	162.674	0	0	55.1455	36.6082	76.4108
0	60.3897	0	0	42.3703	0	0
3507.75	2473.25	42320.8	2046.57	601.619	312.624	154055
763.758	154.353	16.0836	471.258	27.6798	11.999	263.687
269.633	193.056	0	355.727	269.16	34.2495	1013.99
1232.14	328.017	896.617	591.986	150.551	121.724	2396.89
843.753	307.955	490.646	428.21	104.454	0	1944.2
8164.89	3111.81	7869.67	6658.46	2190.81	1482.53	22271.5
15102.9	7649.4	47468.7	11261	2421.9	1146.87	183009
3009.24	1108.94	0	843.204	420.116	62.8545	2138.88
1004.84	432.377	0	362.837	156.458	51.4465	969.707
73.3269	0	28306.5	0	124.679	117.34	96305.5
643.311	244.99	409.768	684.063	376.166	59.3202	1763.3
193.11	240.237	0	32.4613	0	19.4222	0
65.6663	72.3144	0	132.833	25.1319	0	0
1837.74	692.844	5253.15	704.297	414.509	54.7181	19136.4
156.168	44.7203	104.652	262.618	0	0	0
0	71.92	0	57.2659	95.6594	0	0
1530.11	1461.14	10233	467.8	215.049	33.9927	46304.4
41.3274	0	108.268	56.3089	0	0	0
2754.75	1515.7	8186.24	1742.21	7158.12	250.868	17045.4
948.857	255.554	1350.94	673.522	393.858	22.0887	4758.17
7460.5	5038.56	85385.1	4254.77	2166.23	626.187	244214
420.721	1100.38	26675.6	246.613	100.732	222.766	103098
0	223.947	0	132.38	24.9287	75.8284	0
3680.79	605.61	1315.92	885.3	0	119.533	2093.09
5072.18	1525.36	1381.86	1550.01	269.546	293.931	3990.58
1864.1	668.055	696.95	1016.12	198.229	93.5832	1397.48
47.4326	260.008	0	250.789	0	19.3531	0
97.1785	0	327.293	125.892	71.7139	9.92945	633.757
274.013	0	30500.1	251.42	140.079	286.716	109982
10.9836	0	0	0	212.191	0	0
255.762	47.6454	34529.9	150.694	115.024	922.094	124115
3016.8	1342.1	14834.8	956.25	397.708	0	57161.3
5914.91	1702.49	727.678	1409.75	226.34	108.362	3323.53
323.149	0	30148.4	190.743	0	706.426	102647
14607.2	4234.63	9514.92	11435.1	3842.44	3292.81	26696
384.177	282.101	638.748	996.835	286.825	64.9192	3636.95
353.402	0	55.5353	63.4534	545.54	0	425.52
85.6854	68.5544	0	62.3844	23.7084	70.2857	0
132.255	219.769	0	55.9006	0	0	0
0	0	0	11.0619	0	0	0
1218.62	535.394	267.628	620.607	118.401	0	2138.65
282.253	115.035	0	235.498	3.71678	14.5253	227.977
753.506	974.718	28009.7	690.293	134.851	478.062	106330
5.5811	158.626	0	2.30496	125.608	59.8964	130.732
263.695	1222.7	27715.7	279.866	69.3023	217.943	118679
475.913	397.647	0	296.98	330.537	16.6648	1456.62
40.4084	48.1207	1226.55	382.619	35.3428	114.539	2898.03
10022.6	6926.52	72521.3	4786.93	1849.07	567.594	246058
